id_1,id_2,time_diff_min,battery_diff,wave_period_diff,wave_height_diff,turbidity_diff,water_temp_diff,same_beach,rule_based_flag,is_duplicate
14458,14459,44,18,4.79,2.17,7.85,2.59,1,0,1
25560,25561,44,7,4.45,0.16,9.93,6.33,1,0,0
27056,27057,40,6,4.68,2.31,29.57,0.87,1,0,0
27177,27179,45,11,3.63,0.82,9.59,2.72,1,0,1
22052,22053,13,47,5.2,1.66,35.32,4.06,1,0,0
21289,21290,13,2,2.65,0.34,81.59,3.32,1,0,0
5797,5798,55,4,5.79,3.76,75.15,0.02,1,0,0
6220,6221,42,61,7.44,1.52,8.56,7.32,1,0,0
11274,11275,57,49,2.4,0.15,20.63,2.43,1,0,0
7599,7600,33,11,1.92,2.1,29.45,1.42,1,0,0
6728,6729,37,70,7.16,1.41,17.34,4.57,1,0,0
27546,27547,9,13,6.96,2.3,27.69,7.54,1,0,0
5491,5492,53,26,6.98,0.27,71.5,5.84,1,0,0
3382,3383,54,81,1.21,4.22,14.77,0.1,1,0,1
16607,16608,46,21,1.84,1.26,42.51,1.68,1,0,0
28132,28134,58,61,4.8,0.15,30.32,4.21,1,0,0
7557,7558,5,20,3.98,1.29,31.93,7.85,1,1,0
22127,22128,6,3,0.42,2.21,19.22,6.67,1,0,0
13278,13279,32,1,5.81,2.22,18.74,8.71,1,0,0
13070,13071,42,13,3.58,1.74,24.32,4.73,1,0,0
16390,16391,5,3,3.53,2.35,55.52,0.38,1,1,0
2421,2422,19,57,3.02,2.25,1.41,5.93,1,0,0
33339,33340,49,71,7.17,0.29,80.53,1.2,1,0,0
3674,3675,38,8,3.88,1.53,20.38,6.04,1,0,0
12538,12539,59,44,6.6,0.45,27.23,9.44,1,0,0
27872,27873,48,54,9.39,1.89,49.4,3.67,1,0,0
7381,7382,5,9,0.51,2.61,2.75,0.26,1,1,1
29113,29114,54,36,4.01,1.49,48.95,0.21,1,0,0
16347,16348,54,15,6.31,0.64,65.99,2.51,1,0,0
20539,20540,42,34,7.84,0.35,77.27,6.67,1,0,0
29917,29918,56,2,2.39,2.2,0.21,4.23,1,0,1
26579,26581,49,13,0.72,0.49,33.33,4.62,1,0,0
6413,6414,22,15,5.62,3.51,79.6,2.57,1,0,0
19740,19741,53,2,4.24,4.26,35.54,0.23,1,0,0
10591,10592,15,70,5.14,1.06,9.99,5.44,1,0,0
2593,2594,48,19,1.55,1.57,53.52,1.35,1,0,0
25109,25111,47,57,0.14,1.13,32.31,2.77,1,0,0
5326,5327,9,2,8.11,1.16,10.07,1.05,1,0,1
11629,11630,45,52,9.65,3.9,53.27,1.16,1,0,0
12283,12284,5,20,2.95,0.68,12.54,5.83,1,1,0
28851,28852,49,2,1.79,2.7,6.78,5.67,1,0,0
34067,34068,10,29,14.51,0.1,40.94,8.08,1,0,0
21140,21141,11,64,8.94,3.08,44.5,5.03,1,0,0
7388,7389,59,34,2.05,0.62,18.89,8.55,1,0,0
11296,11297,14,15,7.29,2.92,18.88,1.81,1,0,0
22637,22639,52,6,6.73,3.37,7.17,1.75,1,0,1
6632,6633,45,20,1.32,0.36,41.24,1.63,1,0,0
18076,18077,44,57,1.24,3.01,5.45,3.87,1,0,1
29172,29174,53,13,7.77,0.4,4.8,2.97,1,0,1
27081,27082,8,24,8.91,0.78,9.84,4.2,1,0,1
4149,4150,58,45,1.79,1.56,63.65,7.49,1,0,0
15127,15128,40,22,8.75,1.97,37.84,0.04,1,0,0
1862,1863,53,28,4.93,0.7,21.53,5.52,1,0,0
726,727,28,86,6.11,0.41,9.06,2.43,1,0,1
21138,21140,60,46,3.48,1.57,7.98,0.61,1,0,1
21648,21649,56,33,5.61,0.06,20.61,3.24,1,0,0
29679,29680,17,8,5.08,4.28,30.12,2.05,1,0,0
2698,2699,45,33,4.29,0.5,30.72,6,1,0,0
13332,13334,41,33,12.46,3.14,35.29,3.79,1,0,0
16988,16989,21,46,5.22,2.07,73.69,7.63,1,0,0
18068,18071,39,76,7.41,0.92,67.2,0.65,1,0,0
2641,2642,32,6,2.07,1.14,41.25,2.88,1,0,0
25577,25578,20,44,6.18,1.28,76.81,0.88,1,0,0
34431,34432,19,68,7.42,0.84,9.59,1.7,1,0,1
15123,15124,19,75,11.08,4.12,49.29,1.48,1,0,0
27054,27055,28,57,7.98,2.05,53.29,2.04,1,0,0
3185,3187,52,26,6.22,1.03,27.03,1.1,1,0,0
27967,27968,56,21,2.54,1.85,36.29,3.93,1,0,0
4985,4986,22,13,5.93,1.81,34.44,2.18,1,0,0
27292,27294,20,3,2.52,1.28,48.77,6.03,1,0,0
19135,19136,40,2,0.19,2.15,18.41,6.36,1,0,0
17916,17917,28,60,11.18,1.02,56.27,3.3,1,0,0
23227,23228,53,93,0.18,2.25,23.4,2.43,1,0,0
12335,12337,53,48,8.65,0.62,39.24,8.53,1,0,0
12589,12590,46,80,8.09,0.89,74.22,4.85,1,0,0
16592,16593,41,88,4.6,2.55,26.17,0.05,1,0,0
23746,23747,29,55,10.89,3.1,20.16,3.73,1,0,0
8191,8192,31,2,2.76,2.56,1.67,3.28,1,0,1
13387,13388,41,6,4.21,1.02,31.56,1.79,1,0,0
4650,4651,18,10,0.93,4.9,30.21,2.32,1,0,0
17618,17619,51,64,4.69,0.39,71.53,6.22,1,0,0
29280,29281,52,35,2.68,2.14,46.62,1.95,1,0,0
11009,11011,28,82,1.78,1.81,26.17,3.28,1,0,0
31788,31789,50,35,3.23,0.65,32.93,0.82,1,0,0
7268,7269,45,19,4.17,0.6,34.15,0.73,1,0,0
21039,21040,15,18,6.86,4.11,84.66,1.5,1,0,0
1338,1339,6,4,0.66,2.44,55.16,3.27,1,0,0
21460,21462,51,7,1.79,1.75,11.8,5.36,1,0,0
13100,13101,8,4,3.44,1.34,36.06,0.78,1,0,0
13924,13925,21,4,3.69,1.99,68.51,1.74,1,0,0
9402,9403,52,31,14.35,4.27,0.93,4.72,1,0,1
13198,13199,16,16,1.9,2.55,47.23,0.64,1,0,0
29122,29123,52,21,1.83,1.65,55.09,6.3,1,0,0
9813,9814,34,16,4.62,0.14,47.51,4.49,1,0,0
201,202,33,12,3.87,3.21,31.37,2.3,1,0,0
31553,31554,55,27,12.46,0.8,4.66,4.89,1,0,1
34688,34689,9,30,4.84,0.07,15.89,1.13,1,0,0
20908,20909,17,62,10.23,1.67,0.62,2.15,1,0,1
14640,14641,32,10,0.62,2.78,29.64,3.68,1,0,0
4251,4252,5,79,1.01,2.08,71.98,5.81,1,1,0
15941,15942,35,25,1.24,3.95,61.56,7.62,1,0,0
9819,9820,29,15,5.72,1.46,59.91,9.28,1,0,0
29799,29800,24,71,3.15,2.26,37.08,0.26,1,0,0
29581,29582,47,87,2.07,1.95,8.32,2.98,1,0,1
4967,4968,49,9,9.73,1.01,36.83,0.91,1,0,0
3251,3252,7,7,4.84,2.92,20.59,1.47,1,0,0
8329,8330,20,73,2.12,0.65,0.51,2.19,1,0,1
32066,32067,25,6,8.7,4.27,56.52,0.88,1,0,0
5156,5157,27,19,4.31,2.69,51.35,1.85,1,0,0
8927,8928,48,45,0.71,3.34,65.25,7.78,1,0,0
14548,14549,42,12,5.48,2.34,75.71,7.58,1,0,0
32241,32242,54,43,2.19,0.52,60.63,0.05,1,0,0
30687,30688,40,34,5.02,0,49.59,6.52,1,0,0
2028,2029,28,9,9.67,1.46,88.32,1.79,1,0,0
2788,2790,50,93,6.75,3.4,17.2,0.38,1,0,0
11725,11726,25,44,3.09,1.51,19.04,2.4,1,0,0
7455,7456,14,54,0.24,0.01,7.95,2.39,1,0,1
16766,16767,41,29,1.93,2.43,77.12,0.2,1,0,0
5180,5181,50,10,7.84,3.97,11.49,7.08,1,0,0
1766,1767,45,11,1.5,2.16,55.85,0.43,1,0,0
24610,24611,13,46,8.43,3.44,34.71,7.4,1,0,0
26363,26364,35,18,5.23,4.36,65.54,2.21,1,0,0
11010,11011,9,12,4.05,1.35,17.37,3.74,1,0,0
20901,20902,46,1,12.59,0.22,25.87,3.6,1,0,0
28389,28390,5,45,8.62,0.09,16.27,2.57,1,1,0
704,705,39,65,8.45,0.9,19.45,2.85,1,0,0
11610,11611,21,25,1.98,2.1,26.32,1.04,1,0,0
34146,34147,33,9,2.24,2.83,6.16,6.96,1,0,0
28126,28127,19,77,0.68,0.74,2.63,0.78,1,0,1
15329,15330,58,11,8.74,0.64,3.94,2.66,1,0,1
27515,27518,53,10,10.42,1.2,55.96,3.92,1,0,0
4568,4569,55,34,7.17,0.17,0.62,5.95,1,0,0
8204,8205,50,10,3.58,0.89,19.87,6.47,1,0,0
21707,21708,27,67,6.9,2.9,55.78,2.15,1,0,0
33119,33120,44,58,4.15,0.64,18.1,2.93,1,0,0
29384,29386,46,20,11.43,2.03,33.77,5.45,1,0,0
2154,2155,51,32,7.22,2.93,45.39,3.9,1,0,0
24971,24972,37,40,3.55,0.46,55.68,2.73,1,0,0
23828,23829,33,59,2.8,0.33,42,4.1,1,0,0
21431,21433,56,6,1.95,1.1,31.15,7.24,1,0,0
21016,21017,37,38,8.24,1.63,39.57,8.95,1,0,0
4193,4194,11,32,0.54,0.04,17.65,7.98,1,0,0
19418,19419,46,3,1.06,0.2,83.95,7.22,1,0,0
32925,32926,52,18,5.67,2.65,57.21,3.73,1,0,0
23976,23977,38,18,7.89,0.31,10.27,0.43,1,0,1
56,57,60,18,10.48,1.11,24.55,1.01,1,0,0
29717,29718,58,14,8.17,1.67,2.79,2.5,1,0,1
24743,24745,45,25,8.2,2.04,42.73,2.97,1,0,0
29688,29689,56,56,1.74,2.87,61.22,1.76,1,0,0
4292,4293,55,16,10.16,1.93,39.73,1.15,1,0,0
30252,30253,14,59,7.63,3.36,11.02,6.58,1,0,0
1475,1476,12,15,6.56,2.02,11.33,3.45,1,0,1
16821,16822,38,18,2.75,0.04,37.66,7.12,1,0,0
5279,5280,42,2,3.61,2.19,9.04,3.1,1,0,1
13462,13463,5,39,7.15,0.77,19.46,0.54,1,1,0
30610,30611,58,49,4.41,1.93,8,4.79,1,0,1
25025,25027,40,46,7.26,3.62,62.91,0.62,1,0,0
130,131,48,12,0.93,2.47,26.37,2.8,1,0,0
3368,3369,54,93,8.92,0.41,50.8,2.37,1,0,0
17428,17429,39,29,2.53,0.97,16.47,0.63,1,0,0
2995,2997,60,32,2.39,2.51,16.95,1.34,1,0,0
10458,10460,59,46,1.46,2.43,60.87,0.18,1,0,0
14957,14958,14,8,1.3,2.69,0.68,4.95,1,0,1
31748,31749,44,1,5.63,2.76,5.36,4.32,1,0,1
28388,28390,57,22,2.88,2.93,29.86,7.61,1,0,0
20266,20267,12,43,8.89,2.22,25.68,1.37,1,0,0
1731,1732,40,17,8.61,1.17,14.36,6.42,1,0,0
20123,20124,7,53,0.12,2.17,39.14,1.08,1,0,0
20032,20033,38,50,2.52,1.11,50.14,1.58,1,0,0
4443,4444,51,27,0.19,2.4,8.22,4.7,1,0,1
18568,18569,43,38,6.48,0.43,20.23,0.51,1,0,0
10019,10020,36,17,7.71,2.89,19.35,3.25,1,0,0
7362,7363,25,21,3.16,0.33,8.17,7.78,1,0,0
30284,30286,55,80,4.3,0.4,11.42,4.55,1,0,1
26919,26920,20,51,0.55,0.89,42.38,3.6,1,0,0
8012,8013,58,1,10.21,1.31,62.98,3.66,1,0,0
16531,16532,48,29,6.37,1.76,44.11,6.29,1,0,0
20632,20633,15,76,5.06,2.15,79.93,0.96,1,0,0
9310,9311,53,40,5.01,0.15,58.86,5.32,1,0,0
13319,13320,40,14,5.08,0.12,68.42,5.61,1,0,0
27983,27984,39,76,3.16,2.78,27.94,0.07,1,0,0
18390,18391,44,21,3.18,2.24,24.33,0.66,1,0,0
10264,10265,35,11,7.06,4.34,72.88,6.28,1,0,0
25731,25732,42,59,8.5,0.01,41.28,0.9,1,0,0
3577,3578,41,38,1.11,1.24,2.01,3.4,1,0,1
26057,26058,45,6,1.14,1.27,6.51,6.95,1,0,0
31679,31680,47,39,7.04,3.87,61.39,4.07,1,0,0
13090,13091,43,2,10.57,3.24,42.71,3.23,1,0,0
18649,18650,12,27,6.23,0.01,43.65,2.26,1,0,0
14020,14021,53,40,5.64,0.96,11.99,0.27,1,0,1
18208,18209,17,66,1.22,0.72,33.64,2.11,1,0,0
5531,5532,44,67,0.46,2.17,17.24,3.34,1,0,0
13029,13030,58,41,8.92,1.29,66.48,4.88,1,0,0
17803,17804,14,42,3.31,3.13,51.78,6.6,1,0,0
2847,2848,60,39,1.48,0.61,3.12,7.07,1,0,0
25718,25719,57,53,0.24,1.98,19.87,1.56,1,0,0
15584,15585,41,75,12.74,0.65,28.41,6.69,1,0,0
21631,21632,48,52,0.1,1.46,19.58,3.49,1,0,0
9679,9680,27,8,2.5,0.18,16.35,7.1,1,0,0
20274,20275,58,5,3.77,2.15,0.81,3.39,1,0,1
28274,28275,43,29,0.04,1,30.22,3.98,1,0,0
5018,5019,22,65,0.88,1.61,19.21,2.91,1,0,0
9468,9469,19,1,2.27,0.85,65.84,3.67,1,0,0
29981,29982,7,36,5.18,0.59,60.21,2.49,1,0,0
24894,24895,50,4,1.77,0.45,1.57,7.92,1,0,0
15019,15020,37,20,6.32,1.16,26.64,6.88,1,0,0
18523,18524,48,21,0.56,1.43,64.63,0.05,1,0,0
27795,27796,57,13,1.28,3.32,12.77,2.91,1,0,1
31337,31338,43,11,3.04,0.13,44.82,0.42,1,0,0
32449,32450,51,30,1.82,2.44,5.5,2.85,1,0,1
13791,13792,47,46,1.14,0.82,27.92,0.56,1,0,0
16793,16794,44,34,1.67,1.74,76.45,4.28,1,0,0
30936,30937,25,28,7.56,1.93,11.29,3.25,1,0,1
26746,26747,33,35,0.35,2.15,41.29,5.38,1,0,0
13454,13456,54,14,14.11,0.9,5.42,3.97,1,0,1
9235,9237,60,70,3.88,1.63,0.91,1.93,1,0,1
13981,13982,34,1,11.08,0.31,13.92,2.27,1,0,1
12461,12462,14,58,3.43,2.93,48.45,3.31,1,0,0
30374,30376,53,46,2.95,2.4,25.89,0.77,1,0,0
24871,24872,39,20,3.92,0.3,67.76,1.98,1,0,0
32211,32212,18,16,4.34,1.33,58.61,0.14,1,0,0
7170,7171,57,11,4.82,1,54.71,7.3,1,0,0
2611,2612,54,10,3.19,0.12,54.33,1.42,1,0,0
25155,25156,60,14,4.87,1.41,23.38,4.61,1,0,0
27987,27988,44,20,8.12,0.63,30.7,3.58,1,0,0
14602,14603,12,11,0.37,0.97,71.69,8.22,1,0,0
13650,13651,39,75,9.52,2.28,0.27,2.45,1,0,1
19539,19540,17,30,0.36,1.01,37.94,3.5,1,0,0
22550,22551,27,6,2.79,4.34,57.54,2.21,1,0,0
31727,31728,51,41,0.74,1.99,5.34,4.16,1,0,1
5550,5551,60,36,7.49,0.45,6.74,2.63,1,0,1
16812,16813,38,45,2.04,3.17,24.52,5.58,1,0,0
11777,11778,19,56,9.5,1.13,14.1,2.64,1,0,1
22153,22154,43,41,3.74,1.47,1.17,0.93,1,0,1
31641,31642,14,95,4,3.57,60.48,4.1,1,0,0
31646,31647,41,33,6.31,0.72,43.84,5.8,1,0,0
26359,26361,56,33,2.82,0.89,7.11,5.62,1,0,0
26090,26091,45,43,5.27,0.23,32.85,1.19,1,0,0
8285,8286,30,15,5.04,3.32,58.15,5.57,1,0,0
2970,2971,58,23,7.87,2.61,48.57,0.14,1,0,0
32098,32099,16,36,0.9,0.57,52.17,3.93,1,0,0
3875,3876,53,35,2.53,0.15,22.71,0.92,1,0,0
30941,30942,42,81,9.31,2.15,13.19,5.57,1,0,0
15177,15178,39,14,2.02,0.44,39.26,3.45,1,0,0
27493,27494,11,43,9.28,0.16,9.27,5.09,1,0,0
4534,4535,39,83,0.44,1.42,39.13,7.18,1,0,0
23469,23470,18,30,2.92,0.47,12.82,1.68,1,0,1
24598,24599,55,50,9.29,1.66,4.64,1.97,1,0,1
3716,3717,10,41,6.03,0.3,69.55,2.2,1,0,0
18291,18292,12,55,5.88,0.19,58.91,0.93,1,0,0
24480,24481,40,37,6.79,0.86,38.63,3.32,1,0,0
9012,9013,50,18,10.59,0.21,0.95,3.1,1,0,1
27515,27517,39,82,6.76,1.35,19.05,0.84,1,0,0
33158,33159,27,44,9.63,1.85,18.27,1.63,1,0,0
33262,33263,40,42,1.12,3.75,52.14,2.48,1,0,0
3072,3073,42,19,5.24,3.52,43.93,1.42,1,0,0
29246,29247,33,51,7.96,1.31,5.83,4.46,1,0,1
15891,15892,35,3,5.59,0.19,55.05,1.89,1,0,0
21553,21554,14,78,1.93,1.76,2.84,2.97,1,0,1
8845,8846,55,70,2.79,1.23,54.87,1.13,1,0,0
22212,22213,57,53,5.21,0.16,49.62,3.79,1,0,0
34820,34821,31,50,4.84,0.03,24.26,8.17,1,0,0
4706,4708,57,29,3.67,2.32,12.2,1.64,1,0,1
11953,11954,46,49,11.32,3.16,73.59,5.62,1,0,0
13370,13371,49,21,6.16,1.16,8.54,7.4,1,0,0
18499,18500,21,31,2.76,0.19,14.19,1.05,1,0,1
20943,20944,53,37,5.23,2.3,77.02,4.26,1,0,0
4511,4512,49,23,4.78,1.05,64.65,1.56,1,0,0
8288,8289,10,20,12.68,3.87,15.8,1.95,1,0,0
34621,34622,28,22,5.78,1.79,23.53,3.53,1,0,0
18000,18001,29,17,3.11,3.3,1.49,2.93,1,0,1
11179,11180,37,58,6.67,1.78,14.58,7.44,1,0,0
29308,29309,8,22,0.01,0.25,43.76,0.89,1,0,0
7043,7044,60,26,0.41,2.88,59.75,4.09,1,0,0
21637,21638,51,28,0.85,0.08,5.73,1.44,1,0,1
21520,21521,18,70,8.03,2.46,53.78,1.33,1,0,0
3414,3415,54,49,1.9,0.19,4.5,0.17,1,0,1
16242,16243,8,22,4.41,0.68,7.17,8.54,1,0,0
33754,33755,30,16,3.41,1.35,13.81,7.19,1,0,0
31633,31634,40,87,6.08,1.78,17,0.66,1,0,0
27985,27986,44,41,2.67,0.9,43.09,0.32,1,0,0
29641,29642,45,70,11.06,1.7,31.99,4.81,1,0,0
28118,28119,41,4,12.89,2.32,13.9,3.93,1,0,1
4939,4940,37,13,0.98,4.06,9.51,4.87,1,0,1
34881,34882,59,58,11.87,1.74,28.1,2.72,1,0,0
24269,24271,31,4,4.7,2.36,64.29,1.95,1,0,0
11005,11006,57,7,2.57,0.75,59.91,3.42,1,0,0
34618,34620,56,12,6.07,1.04,5.77,4.35,1,0,1
2264,2265,47,37,10.64,0.77,30.13,4.14,1,0,0
21399,21401,45,12,5.25,0.59,31.12,0.08,1,0,0
16698,16699,10,8,6.85,0.64,38.29,4.13,1,0,0
21252,21253,39,42,2.75,0.33,22.45,5.58,1,0,0
3642,3643,39,5,8.34,1.17,7.11,1.84,1,0,1
20593,20594,52,14,0.99,0.33,42.86,4.43,1,0,0
21476,21477,53,14,3.59,0.69,8.23,5.59,1,0,0
21556,21557,38,2,10.67,0.89,3.8,3.39,1,0,1
5072,5073,60,17,5.09,0.13,17.48,0.42,1,0,0
14533,14534,56,5,5.38,1.46,72.34,2.64,1,0,0
10339,10340,29,61,0.08,1.49,34.9,2.86,1,0,0
20429,20430,42,17,11.92,0.43,4.58,0.94,1,0,1
5008,5009,43,15,5.41,0.8,10.36,3.24,1,0,1
17960,17962,39,24,2.41,0.09,47.38,5.72,1,0,0
26292,26293,45,29,4.13,0.33,8.66,4.27,1,0,1
10398,10399,32,7,4.7,2.74,40.01,4.53,1,0,0
18688,18689,41,68,0.79,1.15,12.25,0.93,1,0,1
21255,21256,11,76,3.51,0.15,52.03,1.07,1,0,0
20377,20379,31,13,0.74,2.6,0.49,2.29,1,0,1
16808,16809,47,51,6.76,2.05,29.92,0.6,1,0,0
28542,28543,24,74,2.88,0.67,2.85,7.67,1,0,0
18805,18806,43,57,7.04,1.04,24.63,8.27,1,0,0
27897,27898,32,42,2.43,3.05,54.58,0.35,1,0,0
13185,13186,51,40,3.68,1.87,56.34,0.98,1,0,0
31924,31925,43,76,5.04,2,70.74,5.97,1,0,0
23894,23895,20,17,2.63,0.5,8.5,4.88,1,0,1
18155,18156,38,9,6.35,4.28,24.5,4.95,1,0,0
28932,28933,24,44,0.2,4.07,63.08,1.16,1,0,0
17617,17618,22,30,1.49,1.28,13.38,4.93,1,0,1
31779,31780,35,4,0.69,3.81,14.25,3.16,1,0,1
8494,8495,26,22,0.52,0.58,68.91,0.55,1,0,0
17645,17646,57,43,4.72,0.02,36.63,2.88,1,0,0
4419,4420,40,12,4.79,0.83,33.03,2.21,1,0,0
23902,23903,52,5,5.99,0.43,14.96,5.28,1,0,0
2368,2369,48,40,8.17,0.86,46.41,3.36,1,0,0
34570,34571,53,35,7.56,0.39,10.75,1.13,1,0,1
34279,34280,23,8,0.62,2.03,33.16,5.9,1,0,0
15460,15461,30,50,4.25,0.64,44.81,0.29,1,0,0
27696,27697,52,26,7.84,2.1,15.17,5.19,1,0,0
29869,29870,54,81,2.93,0.5,8.85,7.12,1,0,0
5671,5672,50,84,0.56,0.81,53.71,0.86,1,0,0
63,65,51,72,2.21,1.26,12.19,8.12,1,0,0
5655,5656,32,23,5.5,3.16,24.54,3.78,1,0,0
6046,6047,15,39,5.22,0.95,34.2,3.48,1,0,0
17504,17505,9,91,4.61,0.44,37.24,2.11,1,0,0
5238,5239,44,13,3.47,1.06,15.13,1.9,1,0,0
29764,29765,27,20,0.03,0.21,7.56,0.7,1,0,1
7538,7539,33,18,1.69,0.85,51.44,2.89,1,0,0
31789,31790,57,71,1.19,1.07,81.27,6.58,1,0,0
403,404,16,28,0.05,0.44,2.34,2.91,1,0,1
18822,18823,14,14,10.45,1.95,87.96,6.45,1,0,0
9786,9787,24,48,3.11,3.74,0.13,1.75,1,0,1
13954,13955,16,0,11.1,1.69,20.58,6.9,1,0,0
15000,15001,36,29,4.73,0.19,16.1,8.14,1,0,0
25304,25305,56,13,1.39,0.62,11.95,1.26,1,0,1
28067,28068,25,4,14.4,0.47,28.98,6.97,1,0,0
3518,3519,37,43,2.46,2.25,84.35,4.44,1,0,0
29433,29434,60,38,9.15,2.85,64.25,1.92,1,0,0
15322,15323,56,49,3.56,1.15,4.13,2.88,1,0,1
1696,1697,33,61,3.11,0.27,3.12,0.38,1,0,1
15876,15878,58,5,1.6,1.53,24.95,2.42,1,0,0
6447,6448,15,63,2.79,0.76,6.15,5.36,1,0,0
14689,14690,15,1,8.51,2.79,33.58,3.84,1,0,0
532,533,47,2,1.85,2.69,4.66,0.39,1,0,1
22743,22744,58,62,2.31,2.76,72.92,4.26,1,0,0
14928,14929,5,91,6.71,0.68,79.17,2.42,1,1,0
17954,17955,53,80,3.11,2.11,37.02,0.02,1,0,0
6144,6145,30,40,8.74,0,52.36,4.8,1,0,0
2160,2161,60,62,8.64,0.33,67.3,4.64,1,0,0
17658,17659,42,18,0.46,1.27,31.97,5.08,1,0,0
9955,9956,46,61,7.87,0.43,2.38,4.04,1,0,1
12540,12541,6,19,4.19,2.53,64.74,6.83,1,0,0
11420,11421,29,35,1.3,1.13,27.8,5.46,1,0,0
28250,28251,26,72,3.87,1.51,74.32,1.03,1,0,0
25319,25320,44,10,11.73,1.14,91.29,1.35,1,0,0
19343,19344,40,31,4.05,2.11,8,4.22,1,0,1
9008,9009,51,8,8.55,2.95,6.23,5.53,1,0,0
20905,20907,57,11,11.16,0.02,67.17,4.12,1,0,0
2438,2439,29,29,1.52,2.63,22.39,6.01,1,0,0
4152,4153,46,12,12.82,0.37,56.76,0.2,1,0,0
12992,12993,44,1,4.78,4.13,24.01,5.47,1,0,0
4321,4322,35,38,8.86,2.77,11.72,1.91,1,0,1
9492,9493,38,31,0.78,1.46,14.95,4.29,1,0,1
23078,23079,5,0,8.48,1.34,57.66,4.67,1,1,0
27303,27304,48,2,8.39,0.03,75.65,8.08,1,0,0
4127,4128,22,32,6.65,0.06,16.05,1.32,1,0,0
32690,32691,14,89,1.37,4.23,42.22,2.79,1,0,0
24557,24558,60,63,10.74,0.6,18.2,9.45,1,0,0
28712,28713,54,72,0.68,2.66,81.84,6.42,1,0,0
24562,24563,41,69,9.74,1.83,43.19,3.45,1,0,0
17027,17028,40,1,3.83,0.56,2.07,0.82,1,0,1
6478,6479,32,43,7.26,1.12,0.23,3.36,1,0,1
31916,31918,43,12,10.82,4.4,51.25,1.54,1,0,0
31715,31716,46,23,9.48,1.81,66.29,2.02,1,0,0
27310,27311,49,7,7.22,2.82,92.38,1.52,1,0,0
10802,10803,5,29,6.13,0.51,23.5,3.04,1,1,0
20911,20912,41,8,4.01,2.6,15.94,1.03,1,0,0
6963,6965,46,24,7.03,0.23,70.74,3.36,1,0,0
14812,14813,47,57,6.09,1.51,11.57,5.69,1,0,0
18439,18440,31,94,8.29,2.38,6.16,2.78,1,0,1
9837,9838,27,18,0.81,0.33,30.23,7.25,1,0,0
34676,34677,41,46,10.62,1.47,20.95,0.8,1,0,0
33672,33673,25,38,4.33,1.17,91.61,2.5,1,0,0
25239,25240,36,11,0.79,2.02,16.41,2.2,1,0,0
1466,1467,15,24,8.39,1.42,10.84,7.13,1,0,0
10693,10694,57,40,6.07,1.34,29.65,1.09,1,0,0
25397,25398,14,26,7.91,0.92,6.69,3.31,1,0,1
21013,21014,20,41,2.67,3.19,8.81,2.98,1,0,1
12051,12053,58,15,0.79,1.13,8.93,0.3,1,0,1
30873,30874,50,17,5.5,0.54,16.66,4.55,1,0,0
25321,25322,7,58,0.14,0.19,52.27,7.25,1,0,0
2547,2548,30,18,8.95,0.05,12.36,7.59,1,0,0
33396,33397,5,75,0.69,1.38,81.99,7.8,1,1,0
25132,25133,20,36,9.73,0.64,13.45,1.9,1,0,1
14563,14564,5,27,10.49,0.93,46.71,4.19,1,1,0
16643,16644,11,3,9.47,2.87,19.94,4.98,1,0,0
6730,6731,38,15,2.06,0.01,3.43,4.73,1,0,1
22684,22685,59,66,7.04,0.43,84.35,0.66,1,0,0
24536,24537,60,18,6.44,0.01,95.7,2.69,1,0,0
23687,23688,58,23,3.47,1.72,59.19,2.83,1,0,0
4702,4703,17,28,7.22,0.68,21.57,1.43,1,0,0
5706,5707,52,77,3.22,1.9,0.52,6.19,1,0,0
7593,7594,50,14,7.24,2.29,12.39,1.74,1,0,1
13365,13366,6,67,1.54,1.76,55.16,6.16,1,0,0
6467,6468,57,8,0.34,0.95,21.06,2.36,1,0,0
2097,2098,31,14,2.63,0.11,23.14,3.13,1,0,0
13220,13221,38,21,8.26,1.46,32.45,9.01,1,0,0
16130,16131,45,62,4.3,3.1,10.3,4.52,1,0,1
9293,9294,54,56,6.62,0.03,71.67,7.76,1,0,0
32867,32868,43,82,1.36,4.11,21.41,1.87,1,0,0
193,194,59,85,2.16,1.62,11.99,6.26,1,0,0
27009,27013,51,48,1.2,0.76,6.79,6.8,1,0,0
21827,21828,46,5,9.58,1.68,34.45,7.05,1,0,0
10621,10622,39,88,4.38,1.9,80.81,3.44,1,0,0
7828,7830,44,17,0.42,2.02,40.02,3.91,1,0,0
14220,14221,20,54,3.41,0.73,24.91,1.33,1,0,0
155,156,44,16,0.96,0.65,39.72,6.54,1,0,0
113,114,26,35,3.21,1.15,33.1,3.74,1,0,0
15824,15825,56,40,9.86,2.06,10.17,0.3,1,0,1
16266,16267,30,5,11,3.48,0.59,4.03,1,0,1
21617,21618,29,1,10.48,1.24,56.36,6.48,1,0,0
4687,4688,10,12,5.68,2.33,7.65,0.12,1,0,1
5301,5302,31,70,3.07,3.78,10.71,2.63,1,0,1
4476,4477,26,24,4.02,0.26,1.3,0.27,1,0,1
11400,11401,28,55,2.54,0.95,26.63,3.92,1,0,0
7690,7691,52,65,10.86,0.04,19.27,5,1,0,0
21491,21492,51,16,5.85,3.59,41.77,4.12,1,0,0
20840,20841,50,3,3.7,0.74,43.99,3.9,1,0,0
